date,month,year,Temp,Flow,Level,count,october_Flow,november_Flow,december_Temp,january_Temp,february_Temp,october_Level,november_Level,rolling_Temp_mean_15,rolling_Temp_mean_10,rolling_Temp_mean_5,rolling_Temp_std_15,rolling_Temp_std_10,rolling_Temp_std_5,rolling_Flow_mean_15,rolling_Flow_mean_10,rolling_Flow_mean_5,rolling_Flow_std_15,rolling_Flow_std_10,rolling_Flow_std_5,rolling_Level_mean_15,rolling_Level_mean_10,rolling_Level_mean_5,rolling_Level_std_15,rolling_Level_std_10,rolling_Level_std_5
2021-12-29,12,2021,-3.7583333333333337,14.580000400543213,1.0855000019073486,0.0,8.635000048145171,34.35133328437805,4.033768788870472,4.458339177185601,3.223363095238095,0.9097903149743234,1.3531166742245355,-0.2150000000000005,-1.3054166666666673,-4.040833333333334,3.55558113985082,3.788447478564091,3.119355179537672,29.84666674931844,31.655000019073487,20.339999866485595,16.04684711668826,18.761524241350582,5.782036888743356,1.3461000084877015,1.362450009584427,1.198800003528595,0.21959323760501906,0.25053626583277716,0.10680275177453037
2021-12-30,12,2021,-2.3125,13.43500018119812,1.0604999661445618,0.0,8.635000048145171,34.35133328437805,4.033768788870472,4.458339177185601,3.223363095238095,0.9097903149743234,1.3531166742245355,-0.6433333333333339,-1.557083333333334,-4.6800000000000015,3.379670416329857,3.760511527991849,1.9760159131156272,29.245666774113975,30.248499941825866,17.21699986457825,16.505913088901707,19.615399502870197,3.767528111274906,1.3332666714986166,1.3329500079154968,1.1400999903678894,0.23076364198405866,0.2681912272477161,0.07654852209567117
2021-12-31,12,2021,-4.729166666666667,12.069999694824219,1.027999997138977,0.0,8.635000048145171,34.35133328437805,4.033768788870472,4.458339177185601,3.223363095238095,0.9097903149743234,1.3531166742245355,-1.186944444444445,-1.9187500000000006,-4.800000000000002,3.3340281517903483,3.884863119639148,1.9522778718425735,28.717000087102253,29.270499920845033,15.050999879837036,16.94436525622388,20.312101775542363,2.6227093410975297,1.3213333368301392,1.3105500042438507,1.095199990272522,0.2421089521266473,0.2845586872648602,0.057643954040936744
2022-01-01,1,2022,-6.220833333333334,11.049999952316284,1.0015000402927399,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,-1.6013888888888894,-2.9120833333333342,-4.5516666666666685,3.5555291262657667,3.539605854679375,1.5705945883990644,28.293666744232176,25.470499992370605,13.500999927520752,17.322407934873578,19.74726799162875,2.088954197370809,1.311166673898697,1.2509000092744826,1.060299998521805,0.2526116297746607,0.2800924421602096,0.04861145399301692
2022-01-02,1,2022,2.1708333333333334,14.984999895095825,1.078000009059906,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,-1.5538888888888893,-2.987916666666668,-2.9700000000000015,3.603757362757511,3.406164669335388,3.207200016282426,27.1760000705719,19.46399986743927,13.224000024795533,17.621736020153406,9.431800102111996,1.6615032128266984,1.2889666736125946,1.1684000045061111,1.0507000029087066,0.2577906535348512,0.16420292854831062,0.035313935383004535
2022-01-03,1,2022,2.5791666666666666,24.300000190734863,1.2639999985694885,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,-1.4377777777777785,-2.8716666666666675,-1.7025000000000017,3.7127206078788983,3.5881679272399034,3.9775472271793553,26.159333340326945,17.75399992465973,15.167999982833862,17.29370122580411,5.902800601783942,5.314737415374562,1.2704333404699961,1.1426000028848649,1.0864000022411346,0.24811136625518132,0.11552460365935364,0.10356362125023362
2022-01-04,1,2022,0.7625000000000001,20.5,1.2085000276565552,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,-1.4005555555555562,-2.883750000000001,-1.0875000000000017,3.733100766919932,3.5742943974739747,4.095623511071577,25.69266661008199,16.898999905586244,16.58099994659424,17.34929686898413,4.548725567260327,5.6663442041625345,1.2606333434581756,1.1280500024557114,1.1160000145435334,0.2474135207331023,0.09288536681065626,0.11484608752693662
2022-01-05,1,2022,-0.1999999999999999,16.820000171661377,1.1430000066757202,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,-1.3397222222222227,-2.490833333333334,-0.1816666666666682,3.745544266438617,3.637579174820181,3.5538633125716017,25.35733329455058,16.290999960899352,17.53100004196167,17.477015154001396,4.0347895808007275,5.08982621241403,1.2533666749795278,1.117100003361702,1.139000016450882,0.24927886051681863,0.08245261186968283,0.10380088072148629
2022-01-06,1,2022,-0.7791666666666667,16.449999809265137,1.1349999904632568,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,-1.639166666666667,-1.8225000000000005,0.9066666666666652,3.4831399467848305,3.211671063250034,1.4562711610282464,23.183999999364218,16.055999970436098,18.61100001335144,16.308175705717918,3.9397362276074057,3.773543531629285,1.2225000083446502,1.113000002503395,1.1657000064849854,0.231594872223242,0.08018658713927397,0.07183975358311515
2022-01-07,1,2022,0.7625000000000001,33.29999923706055,1.449999988079071,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,-1.7836111111111115,-1.1725000000000008,0.6249999999999986,3.321327884347352,2.9807433667656866,1.2756262078760743,20.400666538874308,17.74899995326996,22.273999881744384,8.533294106845682,6.735380213052787,6.9370293407500565,1.1923000037670135,1.1454000025987625,1.2401000022888184,0.15257361420503582,0.1336543591297393,0.12855173461248734
