date,month,year,Temp,Flow,Level,count,october_Flow,november_Flow,december_Temp,january_Temp,february_Temp,october_Level,november_Level,rolling_Temp_mean_15,rolling_Temp_mean_10,rolling_Temp_mean_5,rolling_Temp_std_15,rolling_Temp_std_10,rolling_Temp_std_5,rolling_Flow_mean_15,rolling_Flow_mean_10,rolling_Flow_mean_5,rolling_Flow_std_15,rolling_Flow_std_10,rolling_Flow_std_5,rolling_Level_mean_15,rolling_Level_mean_10,rolling_Level_mean_5,rolling_Level_std_15,rolling_Level_std_10,rolling_Level_std_5
2013-09-02,9,2013,19.12727272727273,0.8754999786615371,0.5480000078678131,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,9.5125,9.613333333333333,2.1595804256840014,1.9543993682031933,1.5722991184525896,7.355166637897492,6.781500053405762,6.272000014781952,2.0781020656817537,1.4456073672089098,0.7604110697955503,0.8533666620651881,0.8454000025987625,0.8272999912500382,0.06172641165589218,0.04347732948467862,0.025122450724850705
2013-09-03,9,2013,18.04583333333333,0.7905000001192093,0.5405000001192093,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,9.5125,9.613333333333333,2.1595804256840014,1.9543993682031933,1.5722991184525896,7.355166637897492,6.781500053405762,6.272000014781952,2.0781020656817537,1.4456073672089098,0.7604110697955503,0.8533666620651881,0.8454000025987625,0.8272999912500382,0.06172641165589218,0.04347732948467862,0.025122450724850705
2013-09-04,9,2013,17.0625,0.7490000277757645,0.5364999920129776,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,9.5125,9.613333333333333,2.1595804256840014,1.9543993682031933,1.5722991184525896,7.355166637897492,6.781500053405762,6.272000014781952,2.0781020656817537,1.4456073672089098,0.7604110697955503,0.8533666620651881,0.8454000025987625,0.8272999912500382,0.06172641165589218,0.04347732948467862,0.025122450724850705
2013-09-05,9,2013,16.837500000000002,0.6944999843835831,0.5300000011920929,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,9.5125,9.613333333333333,2.1595804256840014,1.9543993682031933,1.5722991184525896,7.355166637897492,6.781500053405762,6.272000014781952,2.0781020656817537,1.4456073672089098,0.7604110697955503,0.8533666620651881,0.8454000025987625,0.8272999912500382,0.06172641165589218,0.04347732948467862,0.025122450724850705
2013-09-06,9,2013,16.954166666666666,0.6679999828338622,0.527999997138977,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,9.5125,17.605454545454545,2.1595804256840014,1.9543993682031933,0.9770611263754249,7.355166637897492,6.781500053405762,0.7554999947547912,2.0781020656817537,1.4456073672089098,0.0822260594874083,0.8533666620651881,0.8454000025987625,0.536599999666214,0.06172641165589218,0.04347732948467862,0.008104014674645497
2013-09-07,9,2013,18.058333333333334,0.6199999898672104,0.5224999934434891,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,9.5125,17.39166666666667,2.1595804256840014,1.9543993682031933,0.6081192545691819,7.355166637897492,6.781500053405762,0.7043999969959259,2.0781020656817537,1.4456073672089098,0.06698638997483407,0.8533666620651881,0.8454000025987625,0.5314999967813492,0.06172641165589218,0.04347732948467862,0.007097535782644659
2013-09-08,9,2013,18.04583333333333,0.5720000118017197,0.5165000110864639,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,9.5125,17.391666666666666,2.1595804256840014,1.9543993682031933,0.6081192545691819,7.355166637897492,6.781500053405762,0.660699999332428,2.0781020656817537,1.4456073672089098,0.06803822883146321,0.8533666620651881,0.8454000025987625,0.5266999989748001,0.06172641165589218,0.04347732948467862,0.007587813795728241
2013-09-09,9,2013,18.704166666666666,0.5390000194311142,0.5129999816417694,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,9.5125,17.72,2.1595804256840014,1.9543993682031933,0.7991445078610262,7.355166637897492,6.781500053405762,0.6186999976634979,2.0781020656817537,1.4456073672089098,0.06463511374250398,0.8533666620651881,0.8454000025987625,0.5219999969005584,0.06172641165589218,0.04347732948467862,0.007271522995257095
2013-09-10,9,2013,18.070833333333333,0.5160000026226044,0.5109999924898148,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,9.5125,17.966666666666665,2.1595804256840014,1.9543993682031933,0.6313840616719193,7.355166637897492,6.781500053405762,0.5830000013113021,2.0781020656817537,1.4456073672089098,0.061522341492595674,0.8533666620651881,0.8454000025987625,0.5181999951601028,0.06172641165589218,0.04347732948467862,0.007005357751690726
2013-09-11,9,2013,20.675,0.47849999368190765,0.5050000101327896,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,18.158143939393938,18.710833333333333,2.1595804256840014,1.1551250932410297,1.1330905070744413,7.355166637897492,0.6502999991178513,0.5451000034809113,2.0781020656817537,0.12882722703267055,0.05397499321194033,0.8533666620651881,0.5250999987125397,0.5135999977588653,0.06172641165589218,0.013959864171289504,0.006494225019105245
2013-09-12,9,2013,21.579166666666666,0.4479999840259552,0.5010000020265579,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,18.403333333333332,19.415,2.1595804256840014,1.569565875341661,1.6169340414637914,7.355166637897492,0.607549999654293,0.5107000023126602,2.0781020656817537,0.11609513847736541,0.04887434138820365,0.8533666620651881,0.5203999981284142,0.5092999994754791,0.06172641165589218,0.013289091747129335,0.006240991056661428
2013-09-13,9,2013,19.341666666666665,0.4245000034570694,0.497500017285347,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,18.53291666666667,19.674166666666668,2.1595804256840014,1.5901285107045755,1.4363866461444854,7.355166637897492,0.570949999988079,0.48120000064373014,2.0781020656817537,0.10951597006055021,0.047107067228637264,0.8533666620651881,0.516099999845028,0.5055000007152557,0.06172641165589218,0.013016650983277844,0.006538335741569378
2013-09-14,9,2013,16.445833333333333,0.4074999988079071,0.4945000112056732,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,18.471249999999998,19.2225,2.1595804256840014,1.6637421679885398,2.044140932709327,7.355166637897492,0.5367999970912933,0.45489999651908875,2.0781020656817537,0.10071720188330839,0.04332637806674763,0.8533666620651881,0.5119000017642975,0.5018000066280365,0.06172641165589218,0.012467285258140635,0.006467217546277219
2013-09-15,9,2013,15.966666666666669,0.40550000220537186,0.4945000112056732,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,9.410972222222224,18.384166666666665,18.801666666666666,2.1595804256840014,1.7776484327946516,2.5051277273934627,7.355166637897492,0.5078999988734723,0.43279999643564226,2.0781020656817537,0.09147792477604268,0.030715626395350207,0.8533666620651881,0.5083500027656556,0.49850001037120817,0.06172641165589218,0.011775792394291497,0.004513865527397336
2013-09-16,9,2013,17.25,0.5004999935626984,0.5064999908208847,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,18.144318181818182,18.41375,18.116666666666667,1.5507921193787448,1.753504042615566,2.326737328798033,0.579266664882501,0.49114999994635583,0.4371999964118004,0.14806174524869528,0.07221190042420696,0.039280398047813615,0.5163333346446355,0.5062000021338463,0.4988000065088272,0.017242662757142202,0.009539967486419694,0.005069507616115693
2013-09-17,9,2013,14.583333333333334,0.482000008225441,0.5049999803304672,0.0,7.6791290881172305,28.382500131924946,3.965188172043011,4.324904779583643,3.4648809523809523,0.7958064511899026,1.1664500027894973,17.84138888888889,18.06625,16.7175,1.7729577359874888,2.134666150857619,1.757983772520221,0.5530333335200945,0.4773500017821789,0.44400000125169753,0.12487014308428006,0.05628107044948183,0.044246467881916954,0.5134666661421458,0.5044500008225441,0.4996000021696091,0.015035034723298313,0.007631980276850116,0.005770601348734315
